"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
663898,"Rodgers, Brendan",1315,0.5254752851711026,0.47452471482889735,0.20228136882129277,0.2403041825095057,0.03193916349809886,0.30722433460076043,0.41216730038022814,0.28060836501901143,0.20988593155893537,0.2311787072243346,0.0844106463878327,0.09733840304182506,0.18098859315589355,0.19619771863117874
670032,"Lopez, Nicky",1369,0.5704894083272462,0.42951059167275385,0.16362308254200147,0.2293644996347699,0.036523009495982466,0.27465303140978814,0.42878013148283417,0.29656683710737763,0.20964207450693936,0.28049671292914535,0.08035062089116143,0.06501095690284878,0.14828341855368882,0.2162162162162162
657757,"Sheets, Gavin",1264,0.3876582278481013,0.6123417721518987,0.24287974683544303,0.2697784810126582,0.09968354430379747,0.4129746835443038,0.34414556962025317,0.24287974683544303,0.19699367088607594,0.127373417721519,0.06329113924050633,0.21598101265822783,0.21677215189873417,0.1795886075949367
514888,"Altuve, Jose",2053,0.4330248416950804,0.5669751583049196,0.24792985874330248,0.23039454456892353,0.08865075499269362,0.4919629810034096,0.3511933755479786,0.1568436434486118,0.24159766195811008,0.16463711641500245,0.02679006332196785,0.2503653190452996,0.18655625913297613,0.13005358012664395
643289,"Dubón, Mauricio",1293,0.4361948955916473,0.5638051044083526,0.2590873936581593,0.23356535189481825,0.0711523588553751,0.3271461716937355,0.37819025522041766,0.29466357308584684,0.17633410672853828,0.1925754060324826,0.06728538283062645,0.15081206496519722,0.18561484918793505,0.22737819025522038
670541,"Alvarez, Yordan",1633,0.3649724433557869,0.6350275566442132,0.3306797305572566,0.25229638701775875,0.0520514390691978,0.3772198407838334,0.3655848132271892,0.25719534598897736,0.19534598897734232,0.1334966319657073,0.036129822412737295,0.1818738518064911,0.23208818126148192,0.22106552357624007
679529,"Torkelson, Spencer",1177,0.3466440101954121,0.653355989804588,0.31520815632965166,0.23534409515717927,0.102803738317757,0.4494477485131691,0.3160577740016992,0.2344944774851317,0.20900594732370434,0.10620220900594732,0.03143585386576041,0.24044180118946476,0.2098555649957519,0.20305862361937127
672386,"Kirk, Alejandro",1446,0.4723374827109267,0.5276625172890733,0.2157676348547718,0.2524204702627939,0.059474412171507604,0.30774550484094054,0.4087136929460581,0.2835408022130014,0.17911479944674966,0.22614107883817428,0.06708160442600276,0.1286307053941909,0.1825726141078838,0.21645919778699863
672695,"Perdomo, Geraldo",1307,0.4391736801836266,0.5608263198163733,0.2486610558530987,0.22953328232593725,0.08263198163733741,0.3840856924254017,0.3603672532517215,0.25554705432287683,0.2111706197398623,0.1713848508033665,0.056618209640397855,0.1729150726855394,0.18898240244835499,0.19892884468247898
592626,"Pederson, Joc",1233,0.3982157339821573,0.6017842660178427,0.3008921330089213,0.22465531224655313,0.07623682076236821,0.40794809407948096,0.36171938361719386,0.2303325223033252,0.19708029197080293,0.14030819140308193,0.06082725060827251,0.21086780210867803,0.22141119221411193,0.1695052716950527
605137,"Bell, Josh",1923,0.5054602184087363,0.4945397815912637,0.22828913156526262,0.21944877795111806,0.046801872074883,0.40197607904316174,0.3421736869474779,0.25585023400936036,0.2584503380135205,0.18044721788871554,0.06656266250650027,0.14352574102964122,0.16172646905876237,0.18928757150286007
668804,"Reynolds, Bryan",2007,0.4389636273044345,0.5605381165919282,0.2765321375186846,0.25311410064773293,0.03089187842551071,0.38266068759342303,0.36472346786248133,0.2521175884404584,0.2142501245640259,0.1669157947184853,0.05779770802192327,0.16841056302939714,0.19780767314399603,0.19431988041853512
642133,"Tellez, Rowdy",1299,0.38953040800615857,0.6104695919938414,0.2802155504234026,0.2340261739799846,0.0962278675904542,0.3648960739030023,0.3964588144726713,0.23864511162432642,0.1878367975365666,0.1585835257890685,0.04311008468052348,0.17705927636643573,0.23787528868360278,0.19553502694380293
457705,"McCutchen, Andrew",1590,0.4220125786163522,0.5779874213836478,0.28050314465408804,0.22830188679245284,0.06918238993710692,0.45345911949685536,0.35157232704402513,0.1949685534591195,0.24842767295597484,0.1389937106918239,0.03459119496855346,0.2050314465408805,0.21257861635220124,0.16037735849056606
608369,"Seager, Corey",1745,0.4217765042979943,0.5782234957020057,0.2934097421203438,0.2504297994269341,0.034383954154727794,0.3833810888252149,0.3793696275071633,0.23724928366762177,0.22005730659025788,0.1667621776504298,0.03495702005730659,0.163323782234957,0.2126074498567335,0.2022922636103152
543760,"Semien, Marcus",2447,0.34572946465059257,0.6542705353494075,0.33673886391499797,0.22926031875766245,0.08827135267674703,0.4564773191663261,0.33837351859419695,0.2051491622394769,0.20596648957907643,0.11401716387413159,0.025745811197384554,0.2505108295872497,0.22435635472006538,0.17940335104209235
641680,"Heim, Jonah",1467,0.3933197000681663,0.6066802999318337,0.2849352419904567,0.23244717109747784,0.08929788684389911,0.4349011588275392,0.34901158827539197,0.21608725289706884,0.21267893660531698,0.1390593047034765,0.04158145875937287,0.22222222222222224,0.20995228357191548,0.17450579413769596
665750,"Taveras, Leody",1246,0.4406099518459069,0.5593900481540931,0.2375601926163724,0.24398073836276082,0.07784911717495988,0.3073836276083467,0.39646869983948635,0.29614767255216695,0.17495987158908508,0.19823434991974317,0.06741573033707865,0.13242375601926162,0.19823434991974317,0.2287319422150883
543257,"Grossman, Robbie",1111,0.32943294329432943,0.6705670567056705,0.33123312331233123,0.2619261926192619,0.0774077407740774,0.43744374437443745,0.33123312331233123,0.23132313231323132,0.19621962196219622,0.11071107110711072,0.022502250225022502,0.24122412241224123,0.22052205220522053,0.20882088208820881
668939,"Rutschman, Adley",1480,0.3939189189189189,0.606081081081081,0.2851351351351351,0.25472972972972974,0.06621621621621622,0.3952702702702703,0.3452702702702703,0.2594594594594595,0.20405405405405405,0.14527027027027026,0.0445945945945946,0.19121621621621623,0.20000000000000004,0.2148648648648649
656811,"O'Hearn, Ryan",1134,0.4347442680776014,0.5652557319223985,0.26631393298059963,0.2495590828924162,0.04938271604938271,0.3888888888888889,0.34656084656084657,0.26455026455026454,0.2310405643738977,0.15608465608465608,0.047619047619047616,0.1578483245149912,0.1904761904761905,0.21693121693121692
623993,"Santander, Anthony",1811,0.33296521258972944,0.6670347874102706,0.3036996134732192,0.22639425731639978,0.13694091662065158,0.4395361678630591,0.3406957482054114,0.21976808393152955,0.16786305908337934,0.12700165654334622,0.03810049696300387,0.27167310877967976,0.21369409166206516,0.1816675869685257
683002,"Henderson, Gunnar",1206,0.4759535655058043,0.5240464344941956,0.23134328358208955,0.24543946932006633,0.0472636815920398,0.3714759535655058,0.37728026533996684,0.2512437810945274,0.22056384742951907,0.1932006633499171,0.06218905472636816,0.1509121061359867,0.18407960199004975,0.18905472636815923
519317,"Stanton, Giancarlo",1186,0.4342327150084317,0.5657672849915683,0.2478920741989882,0.22934232715008432,0.08853288364249579,0.36593591905564926,0.3844856661045531,0.24957841483979765,0.1973018549747049,0.18296795952782463,0.05396290050590219,0.16863406408094436,0.20151770657672846,0.19561551433389546
683011,"Volpe, Anthony",1116,0.4596774193548387,0.5403225806451613,0.253584229390681,0.23118279569892472,0.05555555555555555,0.3557347670250896,0.3763440860215054,0.267921146953405,0.21953405017921146,0.17921146953405018,0.06093189964157706,0.13620071684587814,0.1971326164874552,0.20698924731182797
669004,"Melendez, MJ",1029,0.3858114674441205,0.6141885325558795,0.3216715257531584,0.22254616132167152,0.06997084548104957,0.4363459669582119,0.3469387755102041,0.21671525753158405,0.2108843537414966,0.13508260447035958,0.03984450923226433,0.22546161321671526,0.2118561710398445,0.1768707482993197
657557,"DeJong, Paul",979,0.3564862104187947,0.6435137895812053,0.32175689479060265,0.2247191011235955,0.09703779366700716,0.43003064351378956,0.31562819203268644,0.254341164453524,0.18896833503575078,0.11440245148110317,0.05311542390194075,0.24106230847803878,0.20122574055158327,0.20122574055158327
502054,"Pham, Tommy",1554,0.48133848133848134,0.5186615186615187,0.21685971685971686,0.2554697554697555,0.04633204633204633,0.34491634491634493,0.38674388674388677,0.26833976833976836,0.22651222651222652,0.1891891891891892,0.06563706563706563,0.11840411840411841,0.19755469755469757,0.20270270270270274
521692,"Perez, Salvador",1951,0.35520246027678115,0.6447975397232188,0.32547411583803176,0.24449000512557661,0.07483341875961046,0.4351614556637622,0.3418759610456176,0.2229625832906202,0.20348539210661198,0.12096360840594567,0.030753459764223477,0.2316760635571502,0.22091235263967196,0.1922091235263967
493329,"Gurriel, Yuli",1276,0.414576802507837,0.585423197492163,0.24373040752351097,0.24373040752351097,0.09796238244514106,0.33699059561128525,0.39184952978056425,0.2711598746081505,0.15595611285266459,0.20376175548589343,0.054858934169279,0.18103448275862066,0.18808777429467083,0.2163009404388715
624428,"Frazier, Adam",1740,0.4074712643678161,0.592528735632184,0.23563218390804597,0.2913793103448276,0.06551724137931035,0.35919540229885055,0.3545977011494253,0.28620689655172415,0.182183908045977,0.15402298850574714,0.07126436781609195,0.17701149425287355,0.20057471264367815,0.2149425287356322
602104,"Urías, Ramón",1159,0.4797238999137187,0.5202761000862813,0.23037100949094047,0.22260569456427956,0.06729939603106126,0.36755823986194996,0.3770491803278688,0.2553925798101812,0.21311475409836064,0.20189818809318377,0.06471095772217429,0.15444348576358932,0.17515099223468505,0.19068162208800693
621566,"Olson, Matt",2053,0.3886994641987336,0.6113005358012664,0.3054067218704335,0.22260107160253287,0.08329274232830004,0.3809059912323429,0.3653190452995616,0.25377496346809547,0.1792498782269849,0.16122747199220652,0.04822211397954213,0.20165611300535802,0.20409157330735508,0.20555284948855335
657656,"Laureano, Ramón",1076,0.4275092936802974,0.5724907063197027,0.2788104089219331,0.23513011152416358,0.05855018587360595,0.42657992565055763,0.33271375464684017,0.24070631970260223,0.22676579925650558,0.14684014869888476,0.05390334572490706,0.19981412639405205,0.1858736059479554,0.18680297397769516
665487,"Tatis Jr., Fernando",1353,0.4604582409460458,0.5395417590539542,0.2616407982261641,0.22025129342202512,0.057649667405764965,0.3946784922394678,0.3924611973392461,0.21286031042128603,0.23577235772357724,0.17960088691796008,0.0450849963045085,0.15890613451589058,0.21286031042128603,0.16777531411677754
553869,"Díaz, Elias",1311,0.4591914569031274,0.5408085430968727,0.21739130434782608,0.2349351639969489,0.08848207475209764,0.36536994660564454,0.3882532418001526,0.2463768115942029,0.20213577421815407,0.1945080091533181,0.06254767353165523,0.16323417238749047,0.1937452326468345,0.1838291380625477
444482,"Peralta, David",1238,0.47253634894991925,0.5274636510500809,0.210016155088853,0.2544426494345719,0.0630048465266559,0.3602584814216478,0.3877221324717286,0.2520193861066236,0.210016155088853,0.19547657512116318,0.06704361873990307,0.1502423263327948,0.19224555735056542,0.18497576736672056
621493,"Ward, Taylor",1507,0.35832780358327804,0.6416721964167219,0.3351028533510285,0.2514930325149303,0.055076310550763105,0.36164565361645656,0.35567352355673526,0.28268082282680823,0.1930988719309887,0.11811546118115461,0.047113470471134705,0.16854678168546786,0.23755806237558064,0.23556735235567353
641355,"Bellinger, Cody",1728,0.35185185185185186,0.6481481481481481,0.3292824074074074,0.2361111111111111,0.08275462962962964,0.4288194444444444,0.33796296296296297,0.2332175925925926,0.19907407407407407,0.11631944444444445,0.036458333333333336,0.22974537037037035,0.22164351851851852,0.19675925925925924
664034,"France, Ty",2039,0.4546346248160863,0.5453653751839137,0.23246689553702796,0.2520843550760177,0.06081412457086807,0.3575282000980873,0.37616478666012754,0.2663070132417852,0.19568415890142227,0.18293281020107896,0.0760176557135851,0.161844041196665,0.19323197645904858,0.1902893575282001
663697,"India, Jonathan",1735,0.4161383285302594,0.5838616714697406,0.2610951008645533,0.2478386167146974,0.07492795389048991,0.44610951008645533,0.3389048991354467,0.21498559077809798,0.24092219020172911,0.14005763688760806,0.03515850144092219,0.20518731988472622,0.19884726224783864,0.17982708933717578
668715,"Steer, Spencer",1191,0.3795130142737196,0.6204869857262805,0.27455919395465994,0.24685138539042822,0.09907640638119228,0.4256926952141058,0.32997481108312343,0.24433249370277077,0.20235096557514692,0.13350125944584382,0.0436607892527288,0.22334172963895887,0.19647355163727961,0.20067170445004195
669289,"Espinal, Santiago",1310,0.42900763358778626,0.5709923664122137,0.2198473282442748,0.2679389312977099,0.083206106870229,0.38091603053435114,0.3450381679389313,0.27404580152671754,0.21145038167938932,0.16030534351145037,0.05725190839694656,0.16946564885496182,0.1847328244274809,0.216793893129771
663624,"Mountcastle, Ryan",1620,0.404320987654321,0.595679012345679,0.2851851851851852,0.2611111111111111,0.04938271604938271,0.3333333333333333,0.3654320987654321,0.3012345679012346,0.18333333333333332,0.1654320987654321,0.05555555555555555,0.15,0.19999999999999998,0.24567901234567904
608070,"Ramírez, José",2389,0.339891167852658,0.6601088321473421,0.29300962745918796,0.24361657597321054,0.12348262871494349,0.4989535370447886,0.3156132272917539,0.1854332356634575,0.20719966513185434,0.11008790288823776,0.022603599832565928,0.2917538719129343,0.20552532440351612,0.16282963583089158
665926,"Giménez, Andrés",1645,0.4857142857142857,0.5142857142857143,0.20911854103343466,0.23161094224924011,0.07355623100303951,0.3829787234042553,0.3762917933130699,0.24072948328267477,0.217629179331307,0.19878419452887539,0.06930091185410335,0.16534954407294833,0.1775075987841945,0.17142857142857143
677594,"Rodríguez, Julio",1561,0.47021140294682895,0.529788597053171,0.2498398462524023,0.21973094170403587,0.06021780909673286,0.3741191543882127,0.3862908392056374,0.2395900064061499,0.21524663677130046,0.19923126201153107,0.05573350416399744,0.15887251761691223,0.18705957719410632,0.18385650224215247
668227,"Arozarena, Randy",1817,0.45954870665932857,0.5404512933406714,0.23940561364887178,0.2162905888827738,0.08475509080902587,0.36268574573472756,0.4171711612548156,0.2201430930104568,0.189873417721519,0.2190423775454045,0.05063291139240506,0.17281232801320856,0.19812878370941112,0.16951018161805173
649966,"Urías, Luis",1045,0.4076555023923445,0.5923444976076555,0.28708133971291866,0.2076555023923445,0.09760765550239234,0.42392344497607654,0.3645933014354067,0.21148325358851675,0.20669856459330144,0.15119617224880383,0.049760765550239235,0.2172248803827751,0.21339712918660286,0.16172248803827752
592669,"Renfroe, Hunter",1512,0.39814814814814814,0.6018518518518519,0.2724867724867725,0.21362433862433863,0.11574074074074074,0.4451058201058201,0.33994708994708994,0.21494708994708994,0.21296296296296297,0.13822751322751323,0.046957671957671955,0.23214285714285715,0.20171957671957672,0.167989417989418
650490,"Díaz, Yandy",2016,0.527281746031746,0.47271825396825395,0.1984126984126984,0.22470238095238096,0.0496031746031746,0.2837301587301587,0.4181547619047619,0.29811507936507936,0.19543650793650794,0.24702380952380953,0.08482142857142858,0.08829365079365079,0.17113095238095238,0.21329365079365079
545341,"Grichuk, Randal",1458,0.4176954732510288,0.5823045267489713,0.2722908093278464,0.2194787379972565,0.09053497942386832,0.39643347050754457,0.3662551440329218,0.23731138545953362,0.20644718792866942,0.15775034293552812,0.053497942386831275,0.18998628257887515,0.2085048010973937,0.18381344307270234
571448,"Arenado, Nolan",2238,0.35031277926720283,0.649687220732797,0.28328865058087577,0.25022341376228774,0.1161751563896336,0.45218945487042,0.3436103663985702,0.20420017873100982,0.1747095621090259,0.1362823949955317,0.03932082216264522,0.27747989276139406,0.20732797140303846,0.1648793565683646
642086,"Smith, Dominic",1141,0.4136722173531989,0.5863277826468011,0.28308501314636286,0.25503943908851884,0.04820333041191937,0.3663453111305872,0.3943908851884312,0.2392638036809816,0.20946538124452235,0.16476774758983348,0.03943908851884312,0.15687992988606486,0.2296231375985977,0.19982471516213848
600869,"Candelario, Jeimer",1497,0.4141616566466266,0.5858383433533734,0.27054108216432865,0.250501002004008,0.06479625918503674,0.42752171008684037,0.3353373413493654,0.23714094856379425,0.2124248496993988,0.14428857715430862,0.05744822979291917,0.21509686038744158,0.19104876419505676,0.1796927187708751
606466,"Marte, Ketel",1757,0.45304496300512237,0.5469550369948777,0.2458736482640865,0.23392145702902675,0.06715993170176437,0.43369379624359705,0.3619806488332385,0.20432555492316448,0.24928856004553215,0.16676152532726238,0.03699487763232783,0.1844052361980649,0.19521912350597612,0.16733067729083664
572233,"Walker, Christian",1816,0.3876651982378855,0.6123348017621145,0.30726872246696035,0.21971365638766518,0.08535242290748898,0.39922907488986786,0.3551762114537445,0.24559471365638766,0.20319383259911894,0.14041850220264318,0.04405286343612335,0.19603524229074892,0.21475770925110133,0.2015418502202643
663647,"Hayes, Ke'Bryan",1600,0.494375,0.505625,0.200625,0.24375,0.06125,0.254375,0.424375,0.32125,0.1725,0.2325,0.089375,0.08187500000000003,0.191875,0.231875
666182,"Bichette, Bo",2036,0.47789783889980353,0.5221021611001965,0.20677799607072692,0.27210216110019647,0.043222003929273084,0.27897838899803534,0.3708251473477407,0.35019646365422397,0.16159135559921414,0.1969548133595285,0.1193516699410609,0.1173870333988212,0.1738703339882122,0.23084479371316308
660670,"Acuña Jr., Ronald",1369,0.4572680788897005,0.5427319211102996,0.24908692476260044,0.2468955441928415,0.04674945215485756,0.40029218407596784,0.38714390065741416,0.21256391526661797,0.2410518626734843,0.18115412710007306,0.03506208911614317,0.15924032140248354,0.2059897735573411,0.1775018261504748
596115,"Story, Trevor",1048,0.3845419847328244,0.6154580152671756,0.2872137404580153,0.23377862595419846,0.09446564885496184,0.35400763358778625,0.37690839694656486,0.26908396946564883,0.1803435114503817,0.15935114503816794,0.04484732824427481,0.17366412213740456,0.21755725190839692,0.22423664122137402
664702,"Straw, Myles",1431,0.453529000698812,0.5464709993011879,0.23060796645702306,0.27393431167016075,0.041928721174004195,0.24947589098532494,0.39063591893780575,0.35988819007686934,0.1740041928721174,0.20894479385045422,0.07058001397624039,0.07547169811320753,0.18169112508735152,0.289308176100629
641313,"Anderson, Tim",1280,0.584375,0.41562499999999997,0.15546875,0.25,0.01015625,0.31328125,0.40703125,0.2796875,0.2453125,0.25859375,0.08046875,0.06796875000000002,0.1484375,0.19921874999999997
457759,"Turner, Justin",1748,0.34496567505720827,0.6550343249427918,0.32379862700228834,0.2654462242562929,0.06578947368421052,0.35297482837528604,0.3695652173913043,0.27745995423340963,0.17620137299771166,0.13272311212814644,0.036041189931350116,0.17677345537757438,0.23684210526315788,0.24141876430205952
665742,"Soto, Juan",2014,0.48758689175769615,0.5124131082423039,0.253227408142999,0.21201588877855015,0.04716981132075472,0.35650446871896724,0.41112214498510424,0.2323733862959285,0.2199602780536246,0.22045680238331677,0.04716981132075472,0.13654419066534262,0.19066534260178747,0.18520357497517376
608336,"Gallo, Joey",736,0.3138586956521739,0.686141304347826,0.38315217391304346,0.16983695652173914,0.1331521739130435,0.4904891304347826,0.30570652173913043,0.20380434782608695,0.18614130434782608,0.09646739130434782,0.03125,0.30434782608695654,0.2092391304347826,0.17255434782608695
571771,"Hernández, Enrique",1485,0.36498316498316496,0.635016835016835,0.28754208754208754,0.24444444444444444,0.10303030303030303,0.3952861952861953,0.35555555555555557,0.24915824915824916,0.19124579124579125,0.1292929292929293,0.044444444444444446,0.20404040404040405,0.22626262626262628,0.2047138047138047
571745,"Haniger, Mitch",1022,0.40998043052837574,0.5900195694716243,0.29354207436399216,0.2181996086105675,0.07827788649706457,0.4295499021526419,0.3532289628180039,0.2172211350293542,0.23874755381604695,0.14383561643835616,0.0273972602739726,0.19080234833659493,0.20939334637964777,0.1898238747553816
571657,"Farmer, Kyle",1404,0.42094017094017094,0.579059829059829,0.25854700854700857,0.2514245014245014,0.06908831908831908,0.37393162393162394,0.3839031339031339,0.24216524216524216,0.1915954415954416,0.1801994301994302,0.049145299145299144,0.18233618233618235,0.20370370370370372,0.19301994301994302
575929,"Contreras, Willson",1361,0.47685525349008084,0.5231447465099192,0.2387950036737693,0.22409992652461425,0.060249816311535635,0.3776634827332844,0.3725202057310801,0.24981631153563555,0.22777369581190302,0.1866274797942689,0.06245407788390889,0.14988978692138136,0.18589272593681117,0.18736223365172666
666971,"Gurriel Jr., Lourdes",1947,0.4196199280945044,0.5803800719054956,0.25218284540318436,0.26245505906522854,0.0657421674370827,0.37699024139702103,0.35130970724191063,0.2717000513610683,0.192090395480226,0.15151515151515152,0.07601438109912687,0.18489984591679504,0.1997945557267591,0.19568567026194142
669221,"Murphy, Sean",1267,0.42857142857142855,0.5714285714285714,0.265982636148382,0.23914759273875297,0.06629834254143646,0.43962115232833465,0.35201262825572216,0.20836621941594316,0.23283346487766376,0.1483820047355959,0.0473559589581689,0.2067876874506709,0.20363062352012626,0.16101026045777425
650333,"Arraez, Luis",2406,0.43017456359102246,0.5698254364089775,0.2460515378221114,0.29052369077306733,0.03325020781379884,0.2880299251870324,0.3911055694098088,0.32086450540315875,0.15918536990856194,0.19243557772236075,0.07855361596009976,0.12884455527847047,0.19866999168744803,0.242310889443059
570482,"Urshela, Gio",1366,0.4568081991215227,0.5431918008784773,0.2247437774524158,0.28257686676427524,0.03587115666178624,0.31112737920937045,0.40922401171303074,0.2796486090775988,0.19399707174231332,0.19546120058565153,0.06734992679355783,0.11713030746705713,0.21376281112737922,0.21229868228404097
593428,"Bogaerts, Xander",1989,0.45751633986928103,0.5424836601307189,0.22473604826546004,0.25289089994972347,0.06485671191553545,0.39215686274509803,0.3695324283559578,0.2383107088989442,0.22724987430869784,0.17295123177476118,0.05731523378582202,0.1649069884364002,0.1965811965811966,0.1809954751131222
643396,"Kiner-Falefa, Isiah",1849,0.5327203893996755,0.4672796106003246,0.167658193618172,0.25040562466197946,0.04921579232017307,0.32828555976203355,0.3931855056787453,0.2785289345592212,0.21525148729042726,0.23039480800432666,0.08707409410492158,0.1130340724716063,0.16279069767441862,0.1914548404542996
656305,"Chapman, Matt",1661,0.35942203491872365,0.6405779650812763,0.3118603251053582,0.21372667068031306,0.11499096929560505,0.3931366646598435,0.374473208910295,0.23239012642986154,0.18181818181818182,0.1288380493678507,0.04876580373269115,0.21131848284166166,0.2456351595424443,0.18362432269717038
621043,"Correa, Carlos",1735,0.4438040345821326,0.5561959654178674,0.23054755043227665,0.2564841498559078,0.069164265129683,0.35331412103746396,0.38328530259365995,0.2634005763688761,0.18847262247838617,0.18962536023054755,0.06570605187319885,0.1648414985590778,0.1936599423631124,0.19769452449567726
